45.7726595,4.8360729,Le Bleu du Ciel,gallery,,,,,,
45.7707129,4.8357623,,artwork,,,,,,
45.7705706,4.8353958,Galerie 48,gallery,,,,,,
45.7705654,4.8353131,Galerie Mathieu,gallery,,,,,,
45.7706124,4.8346548,Galerie Nörka,gallery,,,,,,
45.7704764,4.8344121,Galerie Le Réverbère,gallery,,,,,,
45.7750597,4.8374883,Space Invader,artwork,,,,,,
45.7698364,4.8348129,,artwork,,,,,,
45.7772269,4.8347840,La Galerue,gallery,,,,,,
45.7546946,4.8123080,Space Invader,artwork,,,,,,
45.7691649,4.8265650,,artwork,,,,,,
45.7729834,4.8269634,,artwork,,,,,,
45.7643707,4.8361162,,artwork,,,,,,
45.7643555,4.8366310,Augusre Isaac,artwork,,,,,,
45.7812148,4.8310667,,information,,,,,,
45.7742148,4.8634893,,information,,,,,,
45.7845191,4.8589758,,information,,,,,,
45.7805545,4.8653594,,information,,,,,,
45.7816277,4.8688016,,information,,,,,,
45.7524326,4.8455645,,gallery,,,,,,
45.7700172,4.8346202,L'Abat-Jour,gallery,,,,,,
45.7697163,4.8327145,L'Alcove,gallery,,,,,,
45.7644867,4.8475295,,artwork,,,,,,
45.7778095,4.8297867,,information,,,,,,
45.7758106,4.8365935,Soierie Vivante,museum,,,,,,
45.7802088,4.8370503,Soierie Vivante,museum,,,,,,
45.7687429,4.8306188,Space Invader,artwork,,,,,,
45.7696700,4.8365924,Cour des Moirages,information,,,,,,
45.7738303,4.8555998,,information,,,,,,
45.7806006,4.8564619,,information,,,,,,
45.7883984,4.8540484,,information,,,,,,
45.7891652,4.8475460,,artwork,,,,,,
45.7621137,4.8219020,,information,,,,,,
45.7628072,4.8131609,,information,,,,,,
45.7691631,4.8237002,Pierre Dupont,artwork,,,,,,
45.7688945,4.8216350,,artwork,,,,,,
45.7686842,4.8210805,,artwork,,,,,,
45.7687600,4.8205719,,artwork,,,,,,
45.7874819,4.8225686,Bois de la Caille,information,,,,,,
45.7863456,4.8230866,Bois de la Caille,information,,,,,,
45.7766460,4.8337469,Galerie Vrais Rêves,gallery,,,,,,
45.7618667,4.8226203,Musée d'art religieux de Fourvière,museum,,,,,,
45.7752316,4.8316457,Hôtel de la Poste,hotel,,,,,,
45.7720611,4.8137479,,information,,,,,,Les Longs de Saône
45.7892405,4.8017918,,picnic_site,,,,,,
45.7892718,4.8017348,,picnic_site,,,,,,
45.7637839,4.7966921,,picnic_site,,,,,,
45.7705125,4.8328638,Le jardin du 17 rue Burdeau de la protohistoire au XXIe siècle,information,,,,,,
45.7661971,4.8328035,,artwork,,,,,,
45.7664189,4.8267634,Jean Gerson,artwork,,,,,,
45.7459907,4.8421159,,information,,,,,,
45.7459411,4.8425458,,information,,,,,,
45.7893856,4.8683135,,information,,,,,,
45.7700097,4.8296070,Moise Tibule Lang,artwork,,,,,,
45.7642732,4.8362298,Le Palais de la Bourse,information,,,,,,
45.7764940,4.8570911,,viewpoint,,,,,,
45.7764963,4.8568413,,viewpoint,,,,,,
45.7767360,4.8575036,,viewpoint,,,,,,
45.7764050,4.8571617,,viewpoint,,,,,,
45.7509053,4.8272749,La Ville de Lyon,artwork,,,,,,
45.7603441,4.8203712,,viewpoint,,,,,,
45.7590059,4.8361266,Musée de l'Illusion,museum,,,,,,
45.7514746,4.8509008,institut culturel du judaïsme,museum,,,,,,
45.7884875,4.8188439,Au fil de l'eau,artwork,,,,,,
45.7841800,4.8147893,Les girouettes à crues,artwork,,,,,,
45.7793064,4.8110972,Le jeu de la vie,artwork,,,,,,Marelles dessinées au sol
45.7514735,4.8241927,,artwork,,,,,,
45.7830401,4.8709259,,information,,,,,,
45.7796989,4.8159889,Vierge à l'Enfant,artwork,,,,,,
45.7617661,4.8268959,,artwork,,,,,,
45.7615493,4.8234305,,viewpoint,,,,,,
45.7615905,4.8236305,,viewpoint,,,,,,
45.7622125,4.8237424,Jésus-Christ,artwork,,,,,,
45.7600912,4.8265888,,information,,,,,,
45.7606967,4.8201802,,information,,,,,,
45.7571784,4.8655646,,information,,,,,,
45.7722678,4.8359762,,viewpoint,,,,,,
45.7682783,4.8310097,Salle Rameau,information,,,,,,
45.7682544,4.8308202,Salle Rameau,information,,,,,,
45.7665211,4.8379289,,information,,,,,,
45.7694828,4.8147122,Le Grenier d'Abondance,information,,,,,,
45.7828055,4.8666670,,artwork,,,,,,
45.7593275,4.8361177,L'Hôtel Dieu,information,,,,,,
45.7594045,4.8360621,,information,,,,,,
45.7578138,4.8367629,,information,,,,,,
45.7601588,4.8333996,Fontaine,information,,,,,,
45.7838432,4.8301192,Statue de métale,artwork,,,,,,
45.7738317,4.8371288,,viewpoint,,,,,,
45.7625530,4.8235553,Sainte Anne,artwork,,,,,,
45.7606095,4.7901021,Chouette !,information,,,,,,
45.7596379,4.7911240,Le Lucane par la lucarne,information,,,,,,
45.7597768,4.7911019,,information,,,,,,
45.7599312,4.7905903,L'hôtel à insecte,information,,,,,,
45.7597633,4.7912454,,picnic_site,,,,,,
45.7595838,4.7913721,,picnic_site,,,,,,
45.7687422,4.8437063,,information,,,,,,
45.7518756,4.8524120,,artwork,,,,,,
45.7625023,4.8325477,Traboule 27 quai Saint Antoine - 58 rue Mercière,attraction,,,,,,
45.7745712,4.8115911,,information,,,,,,
45.7746682,4.8115978,,information,,,,,,
45.7446277,4.8204121,Appart'hôtel Odalys Confluence,hotel,,,,,,
45.7602804,4.8455434,,information,,,,,,
45.7726027,4.8346281,,viewpoint,,,,,,
45.7699310,4.8371933,,artwork,,,,,,
45.7725208,4.8399959,,artwork,,,,,,
45.7691349,4.8361429,,artwork,,,,,,
45.7696599,4.8357590,,artwork,,,,,,
45.7704620,4.8334246,,artwork,,,,,,
45.7463526,4.8459857,La Nature vous Observe,artwork,,,,,,
45.7722476,4.8349192,,artwork,,,,,,
45.7726585,4.8348099,,artwork,,,,,,
45.7568518,4.8450711,,information,,,,,,
